step	epoch	loss	huber_norm	physical_mae_mmh	threshold_mae_mmh	elapsed_sec	val_event_rmse	val_all_rmse
1245	1	0.24598083	0.11471634	0.55590546	1.5134786	1271.505		
1246	1	0.22142689	0.12271422	0.42560899	1.1230352	1271.554		
1247	1	0.22700199	0.13189909	0.46520707	0.97164381	1271.605		
1248	1	0.23381132	0.13123104	0.49315786	1.06529	1271.656		
1249	1	0.21243976	0.11829712	0.42605114	1.0307505	1271.705		
1250	1	0.18944632	0.104678	0.38373154	0.92790335	1271.754	0.52875053	0.22207233
1251	1	0.27964431	0.13118736	0.61547923	1.7381806	1509.872		
1252	1	0.18086134	0.10614604	0.36296546	0.76837504	1509.921		
1253	1	0.23656026	0.11766903	0.51635945	1.3451055	1509.970		
1254	1	0.2163966	0.12877594	0.40019923	0.95201463	1510.018		
1255	1	0.22281232	0.12091488	0.45519623	1.1275567	1510.067		
1256	1	0.18002713	0.10152446	0.37388515	0.82228315	1510.116		
1257	1	0.23073801	0.1431939	0.40728998	0.93630219	1510.165		
1258	1	0.1936965	0.11614772	0.36904031	0.812895	1510.214		
1259	1	0.19996834	0.11203285	0.39715928	0.96439123	1510.263		
1260	1	0.2439889	0.13143018	0.49480295	1.2615684	1510.312		
1261	1	0.2152932	0.12266266	0.42968702	0.99323672	1510.361		
1262	1	0.27434886	0.14370947	0.56889188	1.475004	1510.410		
1263	1	0.2432808	0.13157777	0.50061095	1.2328387	1510.460		
1264	1	0.23294292	0.12950839	0.45623988	1.1562109	1510.512		
1265	1	0.23842788	0.1209796	0.53354663	1.2818723	1510.563		
1266	1	0.20291749	0.1310688	0.37062427	0.69572514	1510.613		
1267	1	0.25833371	0.13659453	0.54988593	1.3350118	1510.662		
1268	1	0.20482719	0.12528729	0.37320781	0.84438246	1510.711		
1269	1	0.20959255	0.1301115	0.3943685	0.80088419	1510.762		
1270	1	0.17440873	0.10780641	0.31926256	0.6935212	1510.811		
1271	1	0.20168924	0.12135342	0.35270566	0.90130496	1510.860		
1272	1	0.2792249	0.13208172	0.61456126	1.7137413	1510.909		
1273	1	0.26037315	0.13989921	0.52749622	1.3544862	1510.959		
1274	1	0.305354	0.16015203	0.60812771	1.6877837	1511.008		
1275	1	0.22994289	0.12707944	0.45929998	1.138669	1511.059		
1276	1	0.1991182	0.11922997	0.39797935	0.80180591	1511.110		
1277	1	0.21373262	0.12573797	0.40151542	0.95686215	1511.158		
1278	1	0.2095965	0.11745155	0.41892004	1.0050588	1511.209		
1279	1	0.25275165	0.11659048	0.58034915	1.5625252	1511.258		
1280	1	0.23483798	0.13541457	0.45673358	1.075001	1511.308		
1281	1	0.19457164	0.11141547	0.3822335	0.89865655	1511.358		
1282	1	0.23517358	0.12104557	0.52706188	1.2284362	1511.407		
1283	1	0.22787075	0.13570184	0.43345591	0.97646618	1511.457		
1284	1	0.21094464	0.10706544	0.46275577	1.1520723	1511.506		
1285	1	0.218344	0.11932018	0.42619646	1.1280835	1511.557		
1286	1	0.22719908	0.11068078	0.4975509	1.3352641	1511.606		
1287	1	0.29760244	0.14643399	0.60591084	1.8115472	1511.655		
1288	1	0.20739277	0.094556361	0.49578914	1.2651497	1511.704		
1289	1	0.20517328	0.10693222	0.45664021	1.0515405	1511.753		
1290	1	0.17567027	0.10554926	0.33754867	0.72732276	1511.802		
1291	1	0.23364557	0.12180574	0.48403895	1.2687185	1511.851		
1292	1	0.3066684	0.14459334	0.64784902	1.9458029	1511.900		
1293	1	0.2327449	0.1274187	0.44644898	1.2136261	1511.949		
1294	1	0.18938287	0.12142748	0.34601554	0.66707677	1512.000		
1295	1	0.22499847	0.11415019	0.48763454	1.2416964	1512.049		
1296	1	0.2000044	0.11292739	0.38906831	0.96340364	1512.098		
1297	1	0.24516246	0.13289493	0.49143276	1.2624846	1512.147		
1298	1	0.25722745	0.1238793	0.56439131	1.5381804	1512.196		
1299	1	0.22273007	0.11254089	0.50552154	1.1927403	1512.245		
1300	1	0.21831313	0.11880985	0.42892262	1.1322201	1512.294		
1301	1	0.18574777	0.11275935	0.34733576	0.76509666	1512.343		
1302	1	0.24815805	0.11023035	0.57984757	1.5988588	1512.393		
1303	1	0.21752924	0.10593023	0.48143047	1.2691193	1512.443		
1304	1	0.21349846	0.10745956	0.42339039	1.2739971	1512.492		
1305	1	0.32097292	0.12707795	0.77500713	2.3278847	1512.540		
1306	1	0.26085955	0.13119517	0.57636857	1.4405502	1512.591		
1307	1	0.27347744	0.11176209	0.65501416	1.9242785	1512.640		
1308	1	0.18258829	0.11137079	0.32820934	0.76793122	1512.688		
1309	1	0.20357187	0.10861899	0.46318564	0.97268629	1512.737		
1310	1	0.27673191	0.14301679	0.55545223	1.5633979	1512.786		
1311	1	0.21563451	0.12998694	0.41598976	0.88097179	1512.837		
1312	1	0.21526594	0.1044628	0.49108237	1.233898	1512.886		
1313	1	0.20991457	0.11732131	0.42124158	1.009382	1512.934		
1314	1	0.25562578	0.12430778	0.56064296	1.5050739	1512.986		
1315	1	0.20581251	0.10834306	0.44095409	1.0674808	1513.034		
1316	1	0.25165769	0.13086247	0.52021992	1.3754644	1513.084		
1317	1	0.2933141	0.14288744	0.64656115	1.7154106	1513.135		
1318	1	0.2270512	0.11878528	0.49194664	1.1814251	1513.186		
1319	1	0.24387214	0.13207817	0.48669314	1.262493	1513.236		
1320	1	0.28140813	0.15194786	0.54489368	1.4994183	1513.285		
1321	1	0.17910343	0.11055152	0.34156844	0.68790138	1513.334		
1322	1	0.22546585	0.12299763	0.45850319	1.132358	1513.384		
1323	1	0.26552022	0.12692924	0.59258354	1.5866525	1513.433		
1324	1	0.22358938	0.12459656	0.42995924	1.1199379	1513.481		
1325	1	0.21955407	0.10769471	0.51302403	1.211139	1513.531		
1326	1	0.21098393	0.13466087	0.37775278	0.77095556	1513.580		
1327	1	0.20577824	0.10884118	0.45088333	1.0369744	1513.628		
1328	1	0.21159652	0.12210084	0.41735071	0.955212	1513.677		
1329	1	0.30967551	0.14952211	0.68347311	1.8361219	1513.726		
1330	1	0.22456662	0.11040632	0.46753705	1.3481319	1513.775		
1331	1	0.22365882	0.12141007	0.46365911	1.1176565	1513.824		
1332	1	0.23933613	0.10771113	0.52810645	1.5762873	1513.873		
1333	1	0.24330759	0.12693731	0.51384193	1.2997216	1513.922		
1334	1	0.20979926	0.11830008	0.4361847	0.95761412	1513.971		
1335	1	0.26486051	0.10881992	0.60762763	1.9055566	1514.022		
1336	1	0.22538131	0.12463872	0.45847416	1.0979035	1514.073		
1337	1	0.21625462	0.11612093	0.46074313	1.0811872	1514.122		
1338	1	0.23988372	0.11170889	0.54364222	1.4762119	1514.174		
1339	1	0.22819927	0.12174239	0.46704143	1.1950548	1514.223		
1340	1	0.25024292	0.15923399	0.44964001	0.92089856	1514.272		
1341	1	0.1725287	0.10458353	0.32085422	0.71719491	1514.322		
1342	1	0.20845217	0.10541408	0.47253236	1.1156969	1514.373		
1343	1	0.19553289	0.1094778	0.39376783	0.93356603	1514.421		
1344	1	0.22621992	0.11515822	0.49049199	1.2402498	1514.471		
1345	1	0.217228	0.13177809	0.42745778	0.85408229	1514.520		
1346	1	0.19347277	0.10223927	0.42526969	0.97413063	1514.569		
1347	1	0.30376759	0.14020137	0.67090535	1.9295138	1514.618		
1348	1	0.19680011	0.10096675	0.44013104	1.0364051	1514.668		
1349	1	0.2226962	0.11958291	0.46816358	1.1259387	1514.717		
1350	1	0.23251364	0.11864202	0.47832763	1.3207771	1514.767		
1351	1	0.27177224	0.12396833	0.61817205	1.7197342	1514.817		
1352	1	0.20011064	0.12362193	0.38577926	0.75821584	1514.868		
1353	1	0.18840501	0.10827754	0.38987303	0.8228032	1514.917		
1354	1	0.20768979	0.10309899	0.46965855	1.152499	1514.966		
1355	1	0.17812559	0.10881668	0.34786177	0.69045484	1515.017		
1356	1	0.28736988	0.14801043	0.63696802	1.513253	1515.066		
1357	1	0.29249752	0.14446875	0.60342419	1.7537268	1515.115		
1358	1	0.22841592	0.11833861	0.49898586	1.2035745	1515.164		
1359	1	0.25022009	0.11502382	0.55506736	1.5937904	1515.214		
1360	1	0.18638559	0.1165063	0.34157175	0.71444213	1515.265		
1361	1	0.24826419	0.11553439	0.57944763	1.4957006	1515.315		
1362	1	0.22601266	0.11458337	0.49182674	1.2449322	1515.363		
1363	1	0.26042771	0.11648491	0.59866339	1.6815289	1515.412		
1364	1	0.19770172	0.10722286	0.42785048	0.9538762	1515.461		
1365	1	0.22405878	0.13217135	0.4164331	1.0048823	1515.510		
1366	1	0.224839	0.12171477	0.48726726	1.08795	1515.558		
1367	1	0.20432022	0.10610208	0.44604063	1.0722815	1515.609		
1368	1	0.26849687	0.12860492	0.59945494	1.5989288	1515.658		
1369	1	0.26513633	0.11815533	0.62184316	1.6959337	1515.706		
1370	1	0.28675207	0.15022577	0.60354269	1.5234402	1515.757		
1371	1	0.19660985	0.12288386	0.36001605	0.75448763	1515.806		
1372	1	0.21744388	0.12766647	0.40489715	0.98575395	1515.855		
1373	1	0.22013696	0.11561011	0.42211446	1.246308	1515.906		
1374	1	0.20145163	0.11401504	0.40534586	0.93803996	1515.955		
1375	1	0.20056039	0.10629545	0.43784231	1.009614	1516.005		
1376	1	0.27163038	0.13331299	0.61309355	1.5401605	1516.055		
1377	1	0.21491978	0.1147724	0.472269	1.0584095	1516.104		
1378	1	0.21845923	0.14126989	0.36598799	0.81181067	1516.153		
1379	1	0.17137049	0.10351639	0.31167358	0.73373455	1516.201		
1380	1	0.23260036	0.10743432	0.56343043	1.37646	1516.252		
1381	1	0.19284146	0.11242348	0.37101364	0.86633241	1516.303		
1382	1	0.19791061	0.11033776	0.39342055	0.96461606	1516.352		
1383	1	0.16149904	0.094505444	0.32043296	0.69900596	1516.401		
1384	1	0.22636494	0.11699184	0.48212934	1.2232031	1516.450		
1385	1	0.26330829	0.11346008	0.63531047	1.7263432	1516.499		
1386	1	0.22553861	0.1313545	0.44857121	0.98653978	1516.548		
1387	1	0.25245658	0.13172035	0.51860535	1.3775136	1516.599		
1388	1	0.22804935	0.11957067	0.47350544	1.2225627	1516.648		
1389	1	0.23863472	0.12678242	0.49784324	1.2413595	1516.697		
1390	1	0.22977984	0.12362866	0.50688457	1.1092544	1516.747		
1391	1	0.24213392	0.12107916	0.52432799	1.3724389	1516.796		
1392	1	0.21104558	0.11535393	0.42919838	1.0554361	1516.844		
1393	1	0.22545893	0.12935738	0.45114201	1.019747	1516.893		
1394	1	0.19647351	0.11316516	0.39594015	0.87428659	1516.942		
1395	1	0.17289637	0.098850533	0.35729569	0.76632535	1516.990		
1396	1	0.17946562	0.10045048	0.38421541	0.81187195	1517.041		
1397	1	0.1899305	0.11047425	0.3746165	0.83989191	1517.090		
1398	1	0.21349838	0.11798655	0.43432915	1.0415782	1517.139		
1399	1	0.24311632	0.12075162	0.5325402	1.3822136	1517.188		
1400	1	0.20263076	0.11357483	0.42343029	0.93425769	1517.239		
1401	1	0.21089149	0.11725824	0.42014989	1.0323651	1517.287		
1402	1	0.22650515	0.11754358	0.46131182	1.2566078	1517.338		
1403	1	0.23139089	0.11912274	0.51204526	1.2212727	1517.387		
1404	1	0.2225948	0.12660746	0.45537266	1.0090014	1517.436		
1405	1	0.26918769	0.14422804	0.54012948	1.4189336	1517.486		
1406	1	0.31000656	0.14429075	0.72368562	1.866945	1517.536		
1407	1	0.18215336	0.10319132	0.38247094	0.81429905	1517.585		
1408	1	0.29136926	0.14593509	0.58670115	1.735281	1517.634		
1409	1	0.26407892	0.11256456	0.64141172	1.7474636	1517.685		
1410	1	0.23801941	0.11446484	0.55492735	1.3612365	1517.734		
1411	1	0.28860351	0.1392729	0.5911364	1.8043398	1517.783		
1412	1	0.26208189	0.13606101	0.52802747	1.4643629	1517.832		
1413	1	0.15244487	0.094299823	0.30297571	0.55694944	1517.880		
1414	1	0.21409264	0.12198608	0.39551449	1.0511024	1517.929		
1415	1	0.21102056	0.11179521	0.45370957	1.0770876	1517.978		
1416	1	0.23153093	0.14632149	0.41963971	0.86490929	1518.027		
1417	1	0.18223251	0.10466141	0.38140202	0.78861797	1518.075		
1418	1	0.20733233	0.11029788	0.41602838	1.1086321	1518.124		
1419	1	0.20772375	0.10374552	0.45863017	1.1623042	1518.173		
1420	1	0.21654859	0.12998573	0.41059312	0.9100709	1518.224		
1421	1	0.23694496	0.10947897	0.53718835	1.4749432	1518.273		
1422	1	0.20154634	0.12290355	0.38970816	0.79343933	1518.322		
1423	1	0.25154766	0.11918461	0.57623732	1.4947866	1518.372		
1424	1	0.25012916	0.1198793	0.57314348	1.4587107	1518.420		
1425	1	0.20702468	0.11214858	0.42881507	1.0398917	1518.470		
1426	1	0.32294139	0.13668643	0.73340797	2.2582836	1518.519		
1427	1	0.22672144	0.13580123	0.43825209	0.94189996	1518.567		
1428	1	0.19327115	0.12598564	0.33578938	0.67413127	1518.617		
1429	1	0.24150254	0.13426219	0.48715353	1.1704998	1518.666		
1430	1	0.19350879	0.10604506	0.42704892	0.89517677	1518.715		
1431	1	0.20152789	0.11665469	0.40561312	0.88623804	1518.766		
1432	1	0.195483	0.10936227	0.40869316	0.9050281	1518.814		
1433	1	0.21003556	0.11628985	0.42072305	1.0334684	1518.865		
1434	1	0.19972064	0.11400244	0.37908745	0.95618892	1518.913		
1435	1	0.18406062	0.11700155	0.32385674	0.69346786	1518.964		
1436	1	0.21786758	0.11180629	0.46863469	1.1839564	1519.013		
1437	1	0.1835918	0.11068022	0.34524629	0.76773876	1519.064		
1438	1	0.2176713	0.10031515	0.52970809	1.2877069	1519.113		
1439	1	0.17816132	0.092166051	0.42601734	0.86787069	1519.162		
1440	1	0.17102164	0.09732829	0.3425107	0.78884524	1519.211		
1441	1	0.19686946	0.11179858	0.38628921	0.92883909	1519.262		
1442	1	0.15597029	0.10384011	0.26144084	0.51972198	1519.312		
1443	1	0.24939144	0.1464062	0.4553113	1.1490822	1519.361		
1444	1	0.26859266	0.12960103	0.56411356	1.6516056	1519.410		
1445	1	0.21781962	0.11746986	0.45952702	1.0879409	1519.459		
1446	1	0.21364355	0.10977467	0.46261534	1.1521471	1519.510		
1447	1	0.22874808	0.11795016	0.47636282	1.2632329	1519.558		
1448	1	0.20976734	0.11776558	0.42301449	0.99400651	1519.607		
1449	1	0.19686443	0.13176392	0.32492194	0.65216613	1519.658		
1450	1	0.22398055	0.13254055	0.43594682	0.9569062	1519.709		
1451	1	0.18686859	0.1097814	0.34219584	0.85735238	1519.757		
1452	1	0.17786309	0.11058187	0.32184136	0.70194161	1519.806		
1453	1	0.20411687	0.11053379	0.37594318	1.1197751	1519.855		
1454	1	0.22337535	0.1387791	0.39692181	0.89808124	1519.904		
1455	1	0.24896058	0.1142019	0.58198255	1.5312084	1519.953		
1456	1	0.27824542	0.12434056	0.62257367	1.8329496	1520.002		
1457	1	0.27340853	0.14181334	0.61542296	1.401058	1520.050		
1458	1	0.22299607	0.11779802	0.47733331	1.1492944	1520.099		
1459	1	0.20953211	0.12193249	0.40733501	0.93732226	1520.148		
1460	1	0.27810174	0.13565519	0.62064797	1.6076353	1520.198		
1461	1	0.18713669	0.10433103	0.3913058	0.87350166	1520.247		
1462	1	0.20364031	0.11615562	0.40280926	0.94407529	1520.298		
1463	1	0.20229435	0.10996495	0.42472166	0.99714458	1520.349		
1464	1	0.2104608	0.12147002	0.42731756	0.92518038	1520.398		
1465	1	0.20528167	0.12059581	0.39058182	0.91255349	1520.447		
1466	1	0.23206267	0.12470631	0.50021005	1.1467068	1520.496		
1467	1	0.24130607	0.13783468	0.47030592	1.1288155	1520.546		
1468	1	0.21632725	0.12400737	0.41948947	1.0074185	1520.597		
1469	1	0.2181913	0.12200653	0.44016427	1.0433668	1520.648		
1470	1	0.16513188	0.10393116	0.29160199	0.64081037	1520.697		
1471	1	0.31574613	0.13203768	0.78787369	2.0984211	1520.746		
1472	1	0.20420049	0.11002236	0.43269333	1.0181761	1520.796		
1473	1	0.21129416	0.12295832	0.42490539	0.91690588	1520.845		
1474	1	0.21032563	0.13580792	0.35496578	0.78042281	1520.896		
1475	1	0.23961049	0.11673285	0.55671442	1.3441241	1520.945		
1476	1	0.18904489	0.11626887	0.35050344	0.75451338	1520.994		
1477	1	0.18583435	0.096047148	0.3982448	0.99925441	1521.045		
1478	1	0.2318126	0.11725275	0.48853892	1.3141189	1521.094		
1479	1	0.17957936	0.10499877	0.3671329	0.75734603	1521.145		
1480	1	0.2163424	0.12944403	0.40836477	0.92123771	1521.195		
1481	1	0.16415207	0.10796797	0.27666199	0.5703581	1521.244		
1482	1	0.20747121	0.1102258	0.45900577	1.0268965	1521.295		
1483	1	0.20641854	0.11651281	0.40524352	0.98762792	1521.345		
1484	1	0.2281079	0.10822412	0.51812589	1.3614239	1521.396		
1485	1	0.185331	0.094848633	0.40660173	0.99644399	1521.446		
1486	1	0.23663065	0.12597392	0.50698471	1.1991651	1521.495		
1487	1	0.23635928	0.14867899	0.42906111	0.89548385	1521.545		
1488	1	0.25047186	0.12613535	0.5369339	1.4128623	1521.594		
1489	1	0.27911556	0.12778063	0.6218574	1.7829835	1521.643		
1490	1	0.22573565	0.11973896	0.46264166	1.1946505	1521.693		
1491	1	0.26184154	0.11394922	0.62724733	1.7033517	1521.743		
1492	1	0.21910314	0.1164567	0.47975326	1.0934222	1521.792		
1493	1	0.23251007	0.14073487	0.43677664	0.96195078	1521.841		
1494	1	0.20982935	0.1091402	0.44880804	1.1161666	1521.892		
1495	1	0.19972987	0.12299886	0.37505025	0.78451991	1521.941		
1496	1	0.23611766	0.14671822	0.41361997	0.96074885	1521.991		
1497	1	0.2400589	0.1196612	0.53175938	1.3444352	1522.040		
1498	1	0.24737212	0.12019102	0.53873903	1.4661435	1522.090		
1499	1	0.18643112	0.09634982	0.4104993	0.98062754	1522.139		
1500	1	0.20104723	0.12981117	0.34276742	0.73918629	1522.188	0.53821328	0.2246155
1501	1	0.25428292	0.12069301	0.5570128	1.5577726	1744.509		
1502	1	0.23423055	0.13251868	0.45218939	1.1298585	1744.560		
1503	1	0.2261308	0.1293005	0.45272708	1.0311518	1744.610		
1504	1	0.27565575	0.12087119	0.64025921	1.8151726	1744.659		
1505	1	0.21909842	0.10021524	0.51387513	1.3499134	1744.709		
1506	1	0.21625118	0.1079964	0.48358724	1.1979214	1744.758		
1507	1	0.20870239	0.11102786	0.41660625	1.1202778	1744.807		
1508	1	0.18008685	0.11444714	0.34064245	0.6315093	1744.858		
1509	1	0.33300227	0.12216687	0.83051562	2.5556769	1744.908		
1510	1	0.21008961	0.12256115	0.40343937	0.94369048	1744.958		
1511	1	0.17102811	0.10395105	0.32404849	0.69344401	1745.007		
1512	1	0.29502159	0.1409848	0.65357399	1.7735876	1745.058		
1513	1	0.2422201	0.16333447	0.39734596	0.78302068	1745.106		
1514	1	0.23055696	0.1420572	0.40549213	0.95901096	1745.155		
1515	1	0.22746328	0.11703704	0.50202918	1.2044661	1745.207		
1516	1	0.2099165	0.13300024	0.38024196	0.77784103	1745.255		
1517	1	0.24467936	0.12568286	0.54695898	1.2860119	1745.304		
1518	1	0.26669839	0.12892236	0.63915294	1.4772146	1745.356		
1519	1	0.18507104	0.11405899	0.33743006	0.74538076	1745.406		
1520	1	0.20296292	0.10110282	0.43357843	1.1700451	1745.457		
1521	1	0.22730498	0.11950918	0.45901936	1.2378772	1745.508		
1522	1	0.26679161	0.14893514	0.51968789	1.3177536	1745.557		
1523	1	0.23658764	0.12523754	0.49844551	1.2301111	1745.606		
1524	1	0.28438821	0.15845087	0.58997035	1.3388059	1745.655		
1525	1	0.19725716	0.11903962	0.39399648	0.77635753	1745.704		
1526	1	0.22552592	0.11520516	0.47005635	1.2663023	1745.754		
1527	1	0.26824769	0.10112693	0.71234596	1.9177232	1745.804		
1528	1	0.18767622	0.10371076	0.39726135	0.88478661	1745.854		
1529	1	0.21996468	0.12658271	0.41646338	1.0347129	1745.903		
1530	1	0.29220313	0.1356695	0.64855486	1.8335629	1745.954		
1531	1	0.19706768	0.13312456	0.32082212	0.63721806	1746.003		
1532	1	0.19309394	0.10610865	0.39523864	0.94922847	1746.054		
1533	1	0.2186645	0.11295684	0.44605488	1.2220434	1746.103		
1534	1	0.23663701	0.12938583	0.47182965	1.2013643	1746.152		
1535	1	0.21723147	0.10424285	0.51273364	1.2343053	1746.201		
1536	1	0.28519142	0.1492518	0.5771991	1.5643942	1746.252		
1537	1	0.19568054	0.11215401	0.3969166	0.87669748	1746.301		
1538	1	0.21770862	0.11602104	0.43682274	1.1601059	1746.350		
1539	1	0.22847614	0.1260958	0.48943752	1.0687315	1746.401		
1540	1	0.23188208	0.12552588	0.49607879	1.1349664	1746.452		
1541	1	0.1844836	0.097885512	0.40140733	0.92914724	1746.501		
1542	1	0.19464433	0.12372719	0.34719938	0.72394389	1746.552		
1543	1	0.23298356	0.11182192	0.52159965	1.3800333	1746.602		
1544	1	0.20236218	0.11998761	0.3979803	0.85153055	1746.652		
1545	1	0.20363429	0.12305381	0.37118155	0.86924648	1746.703		
1546	1	0.21987243	0.12316208	0.42692637	1.0803541	1746.752		
1547	1	0.23278689	0.11056441	0.5305813	1.3832872	1746.803		
1548	1	0.31594548	0.14299351	0.72719544	2.0046482	1746.854		
1549	1	0.2379936	0.11321509	0.53470451	1.4261612	1746.902		
1550	1	0.22380334	0.12043713	0.48248744	1.1023493	1746.954		
1551	1	0.2398473	0.11727709	0.53237844	1.3866475	1747.003		
1552	1	0.26628709	0.12760994	0.5769428	1.619657	1747.053		
1553	1	0.18799765	0.097297981	0.41052526	0.99294269	1747.106		
1554	1	0.21211211	0.12777838	0.38441449	0.91784573	1747.157		
1555	1	0.27034336	0.11940049	0.60870337	1.8014511	1747.208		
1556	1	0.21806438	0.13594565	0.40203452	0.83830571	1747.257		
1557	1	0.22981502	0.11153939	0.51728785	1.3309368	1747.306		
1558	1	0.25819838	0.11635374	0.59523654	1.6464199	1747.355		
1559	1	0.20707037	0.12347188	0.40013081	0.87170804	1747.405		
1560	1	0.20276831	0.10560398	0.44144604	1.0603946	1747.454		
1561	1	0.19909044	0.11714898	0.39981079	0.83920753	1747.504		
1562	1	0.20796902	0.10395907	0.4621042	1.1559906	1747.554		
1563	1	0.2124505	0.11716406	0.40641284	1.0929029	1747.603		
1564	1	0.19741224	0.12072628	0.35882908	0.8160609	1747.652		
1565	1	0.23115757	0.1122184	0.55310154	1.2725801	1747.702		
1566	1	0.25571215	0.15001506	0.48797116	1.1379999	1747.751		
1567	1	0.26425412	0.15883464	0.48893508	1.1305194	1747.802		
1568	1	0.23338716	0.11368984	0.52581131	1.3423237	1747.851		
1569	1	0.218677	0.11396818	0.43950444	1.2151673	1747.902		
1570	1	0.20671314	0.1076225	0.45562825	1.0705562	1747.951		
1571	1	0.19573385	0.12207665	0.35125846	0.7706269	1748.002		
1572	1	0.2814109	0.10894556	0.68643963	2.0764275	1748.052		
1573	1	0.28628731	0.13356972	0.65391618	1.7465194	1748.102		
1574	1	0.19010989	0.12692586	0.32653016	0.61062038	1748.151		
1575	1	0.2496137	0.13040668	0.54974395	1.2846527	1748.200		
1576	1	0.19384365	0.092947826	0.45794648	1.1020234	1748.251		
1577	1	0.19927579	0.10570695	0.43385714	1.0036622	1748.301		
1578	1	0.26108533	0.13355616	0.54765701	1.4552696	1748.352		
1579	1	0.24499166	0.11911663	0.54878157	1.4199371	1748.403		
1580	1	0.22856964	0.11634117	0.5104636	1.2236422	1748.454		
1581	1	0.19675018	0.11010849	0.39540958	0.94201446	1748.503		
1582	1	0.22529826	0.12390359	0.46529198	1.0973091	1748.554		
1583	1	0.19061343	0.10484018	0.38684559	0.94177389	1748.603		
1584	1	0.21445593	0.12513772	0.41600323	0.95435786	1748.652		
1585	1	0.27278847	0.13897221	0.57891208	1.5185007	1748.703		
1586	1	0.26280862	0.12924422	0.55853665	1.5542145	1748.751		
1587	1	0.2250807	0.13258767	0.44424415	0.96137208	1748.802		
1588	1	0.18383785	0.096569613	0.39020583	0.96495295	1748.852		
1589	1	0.18693301	0.12611896	0.30585122	0.6045785	1748.901		
1590	1	0.1797632	0.1130689	0.33090037	0.67208529	1748.950		
1591	1	0.31301796	0.12884086	0.69698143	2.2895787	1748.999		
1592	1	0.22157538	0.11198936	0.48522425	1.2212718	1749.048		
1593	1	0.22490257	0.1099984	0.51008689	1.2779096	1749.097		
1594	1	0.19414887	0.1066034	0.40602311	0.93886328	1749.146		
1595	1	0.22037663	0.13053346	0.42575735	0.94534874	1749.195		
1596	1	0.23729566	0.11732423	0.51874471	1.3619388	1749.244		
1597	1	0.26267499	0.14818895	0.53841782	1.2128849	1749.293		
1598	1	0.27402905	0.13611269	0.59037173	1.5775833	1749.344		
1599	1	0.21642628	0.13279964	0.37634563	0.91984147	1749.393		
1600	1	0.16548902	0.10795604	0.27989766	0.59086406	1749.442		
1601	1	0.22215639	0.11389039	0.52166128	1.1219972	1749.492		
1602	1	0.26359943	0.11365364	0.59246814	1.8139789	1749.541		
1603	1	0.21191108	0.11908915	0.42276525	1.0109081	1749.589		
1604	1	0.23280686	0.13223276	0.44633234	1.1188172	1749.638		
1605	1	0.19811665	0.11382316	0.4051795	0.87551063	1749.688		
1606	1	0.17718093	0.10483037	0.35089248	0.74522614	1749.737		
1607	1	0.19741103	0.095283985	0.44810253	1.1463358	1749.787		
1608	1	0.22026542	0.1061395	0.47962075	1.3232765	1749.836		
1609	1	0.24334833	0.13065162	0.5137769	1.2263803	1749.885		
1610	1	0.1910177	0.11871152	0.36125362	0.72361612	1749.936		
1611	1	0.21203725	0.10433133	0.51284134	1.1284356	1749.984		
1612	1	0.22394335	0.13600796	0.40482745	0.94905269	1750.034		
1613	1	0.24866028	0.15023509	0.4530499	1.0624042	1750.085		
1614	1	0.18021178	0.10667108	0.34724665	0.77632058	1750.135		
1615	1	0.1595346	0.088553354	0.33720931	0.74520636	1750.184		
1616	1	0.20004059	0.11862223	0.36096749	0.90643215	1750.234		
1617	1	0.21576439	0.10830009	0.47945094	1.190384	1750.284		
1618	1	0.20687522	0.10899579	0.44681284	1.0639628	1750.335		
1619	1	0.16885361	0.10515845	0.31353915	0.64682484	1750.386		
1620	1	0.22027194	0.14266014	0.38817781	0.77588052	1750.435		
1621	1	0.21098858	0.12287461	0.42670295	0.90887374	1750.484		
1622	1	0.26390988	0.15112989	0.51541233	1.2247748	1750.535		
1623	1	0.21572098	0.1201492	0.44466299	1.0221097	1750.586		
1624	1	0.20266184	0.10614844	0.45395073	1.0223666	1750.635		
1625	1	0.21570477	0.10882552	0.47096452	1.1956561	1750.686		
1626	1	0.19028609	0.11224689	0.35429606	0.85219169	1750.736		
1627	1	0.21525283	0.1099859	0.48471332	1.1359119	1750.785		
1628	1	0.21785028	0.13385284	0.38222909	0.91549057	1750.835		
1629	1	0.23831077	0.15285411	0.43280873	0.84351557	1750.885		
1630	1	0.25549075	0.13076858	0.54793912	1.3985651	1750.934		
1631	1	0.23365662	0.11140382	0.53346461	1.3781269	1750.985		
1632	1	0.25143945	0.11971049	0.56956571	1.4954475	1751.034		
1633	1	0.21619108	0.091159426	0.54709446	1.4064441	1751.085		
1634	1	0.23873332	0.14782977	0.4155544	0.98696244	1751.134		
1635	1	0.18944891	0.1090426	0.41179165	0.78454292	1751.184		
1636	1	0.20235488	0.12290367	0.37780309	0.83341765	1751.233		
1637	1	0.22446668	0.12485646	0.43737918	1.1174457	1751.283		
1638	1	0.24154106	0.11386202	0.56074584	1.4320891	1751.332		
1639	1	0.21121563	0.11783155	0.43137181	1.0049379	1751.382		
1640	1	0.21217343	0.11504986	0.43252414	1.0774231	1751.431		
1641	1	0.19397123	0.11397215	0.37436554	0.85125065	1751.480		
1642	1	0.21353419	0.11439605	0.46088982	1.0609832	1751.530		
